Μ,4,4,949,記号,アルファベット,*,*,*,*,Μ,ミュー,ミュー,イウ,イウ
Γ,4,4,949,記号,アルファベット,*,*,*,*,Γ,ガンマ,ガンマ,アウア,アウア
＿,5,5,1819,記号,一般,*,*,*,*,＿,＿,＿,,
¨,5,5,1819,記号,一般,*,*,*,*,¨,¨,¨,,
Φ,4,4,949,記号,アルファベット,*,*,*,*,Φ,ファイ,ファイ,ウアイ,ウアイ
，,10,10,678,記号,読点,*,*,*,*,，,，,，,,
ｅ,4,4,5395,記号,アルファベット,*,*,*,*,ｅ,イー,イー,イ,イ
Ｆ,4,4,6755,記号,アルファベット,*,*,*,*,Ｆ,エフ,エフ,エウ,エウ
Ｃ,4,4,6234,記号,アルファベット,*,*,*,*,Ｃ,シー,シー,イ,イ
〒,5,5,1818,記号,一般,*,*,*,*,〒,ユウビンバンゴウ,ユービンバンゴー,ウウイウアウオウ,ウイウアウオ
　,9,9,1287,記号,空白,*,*,*,*,　,　,　,,
Ξ,4,4,949,記号,アルファベット,*,*,*,*,Ξ,クシー,クシー,ウイ,ウイ
´,5,5,1819,記号,一般,*,*,*,*,´,´,´,,
／,5,5,1812,記号,一般,*,*,*,*,／,／,／,,
＠,5,5,-3679,記号,一般,*,*,*,*,＠,アット,アット,アウオ,アウオ
〜,5,5,-466,記号,一般,*,*,*,*,〜,〜,〜,,
〜,5,5,4485,記号,一般,*,*,*,*,〜,カラ,カラ,アア,アア
κ,4,4,941,記号,アルファベット,*,*,*,*,κ,カッパ,カッパ,アウア,アウア
Ｋ,4,4,7093,記号,アルファベット,*,*,*,*,Ｋ,ケイ,ケイ,エイ,エイ
Ｊ,4,4,6274,記号,アルファベット,*,*,*,*,Ｊ,ジェイ,ジェイ,イエイ,イエイ
●,5,5,1818,記号,一般,*,*,*,*,●,●,●,,
λ,4,4,949,記号,アルファベット,*,*,*,*,λ,ラムダ,ラムダ,アウア,アウア
〈,6,6,1300,記号,括弧開,*,*,*,*,〈,〈,〈,,
Ω,4,4,949,記号,アルファベット,*,*,*,*,Ω,オメガ,オメガ,オエア,オエア
’,7,7,1313,記号,括弧閉,*,*,*,*,’,’,’,,
──,5,5,-3876,記号,一般,*,*,*,*,──,──,──,,
〇,5,5,1521,記号,一般,*,*,*,*,〇,〇,〇,,
○,5,5,1644,記号,一般,*,*,*,*,○,○,○,,
★,5,5,1817,記号,一般,*,*,*,*,★,★,★,,
ｃ,4,4,5537,記号,アルファベット,*,*,*,*,ｃ,シー,シー,イ,イ
ｙ,4,4,5566,記号,アルファベット,*,*,*,*,ｙ,ワイ,ワイ,アイ,アイ
ｍ,4,4,5528,記号,アルファベット,*,*,*,*,ｍ,エム,エム,エウ,エウ
ｂ,4,4,5377,記号,アルファベット,*,*,*,*,ｂ,ビー,ビー,イ,イ
ｑ,4,4,5405,記号,アルファベット,*,*,*,*,ｑ,キュー,キュー,イウ,イウ
ｆ,4,4,5847,記号,アルファベット,*,*,*,*,ｆ,エフ,エフ,エウ,エウ
］,7,7,1296,記号,括弧閉,*,*,*,*,］,］,］,,
Ｙ,4,4,5376,記号,アルファベット,*,*,*,*,Ｙ,ワイ,ワイ,アイ,アイ
−,5,5,3978,記号,一般,*,*,*,*,−,ヒク,ヒク,イウ,イウ
▲,5,5,1819,記号,一般,*,*,*,*,▲,▲,▲,,
Ｗ,4,4,5841,記号,アルファベット,*,*,*,*,Ｗ,ダブリュー,ダブリュー,アウイウ,アウイウ
Ｇ,4,4,6803,記号,アルファベット,*,*,*,*,Ｇ,ジー,ジー,イ,イ
ｚ,4,4,5265,記号,アルファベット,*,*,*,*,ｚ,ズィー,ズィー,ウイ,ウイ
ｚ,4,4,5605,記号,アルファベット,*,*,*,*,ｚ,ゼット,ゼット,エウオ,エウオ
Τ,4,4,949,記号,アルファベット,*,*,*,*,Τ,タウ,タウ,アウ,アウ
＝,5,5,-1694,記号,一般,*,*,*,*,＝,＝,＝,,
＝,5,5,5296,記号,一般,*,*,*,*,＝,イコール,イコール,イオウ,イオウ
ヽ,5,5,2113,記号,一般,*,*,*,*,ヽ,ヽ,ヽ,,
ｔ,4,4,5466,記号,アルファベット,*,*,*,*,ｔ,ティー,ティー,エイ,エイ
Ａ,4,4,2634,記号,アルファベット,*,*,*,*,Ａ,エイ,エイ,エイ,エイ
〕,7,7,1313,記号,括弧閉,*,*,*,*,〕,〕,〕,,
Ν,4,4,656,記号,アルファベット,*,*,*,*,Ν,ニュー,ニュー,イウ,イウ
；,5,5,1819,記号,一般,*,*,*,*,；,；,；,,
μ,4,4,949,記号,アルファベット,*,*,*,*,μ,ミュー,ミュー,イウ,イウ
ｘ,4,4,5156,記号,アルファベット,*,*,*,*,ｘ,エックス,エックス,エウウウ,エウウウ
Ｐ,4,4,8289,記号,アルファベット,*,*,*,*,Ｐ,ピー,ピー,イ,イ
＞,7,7,1307,記号,括弧閉,*,*,*,*,＞,＞,＞,,
＊,5,5,1811,記号,一般,*,*,*,*,＊,＊,＊,,
Ｑ,4,4,5199,記号,アルファベット,*,*,*,*,Ｑ,キュー,キュー,イウ,イウ
Ｚ,4,4,4770,記号,アルファベット,*,*,*,*,Ｚ,ズィー,ズィー,ウイ,ウイ
Ｚ,4,4,6134,記号,アルファベット,*,*,*,*,Ｚ,ゼット,ゼット,エウオ,エウオ
“,6,6,1293,記号,括弧開,*,*,*,*,“,“,“,,
『,6,6,1296,記号,括弧開,*,*,*,*,『,『,『,,
ｏ,4,4,5973,記号,アルファベット,*,*,*,*,ｏ,オー,オー,オ,オ
ψ,4,4,949,記号,アルファベット,*,*,*,*,ψ,プサイ,プサイ,ウアイ,ウアイ
＆,5,5,-227,記号,一般,*,*,*,*,＆,アンド,アンド,アウオ,アウオ
＆,5,5,3177,記号,一般,*,*,*,*,＆,ト,ト,オ,オ
！,5,5,1817,記号,一般,*,*,*,*,！,！,！,,
．,8,8,-202,記号,句点,*,*,*,*,．,．,．,,
◆,5,5,1816,記号,一般,*,*,*,*,◆,◆,◆,,
「,6,6,1146,記号,括弧開,*,*,*,*,「,「,「,,
Ｔ,4,4,5094,記号,アルファベット,*,*,*,*,Ｔ,ティー,ティー,エイ,エイ
：,5,5,1851,記号,一般,*,*,*,*,：,：,：,,
÷,5,5,4652,記号,一般,*,*,*,*,÷,ワル,ワル,アウ,アウ
ｇ,4,4,5654,記号,アルファベット,*,*,*,*,ｇ,ジー,ジー,イ,イ
ｋ,4,4,6408,記号,アルファベット,*,*,*,*,ｋ,ケイ,ケイ,エイ,エイ
Ｍ,4,4,5983,記号,アルファベット,*,*,*,*,Ｍ,エム,エム,エウ,エウ
Ο,4,4,949,記号,アルファベット,*,*,*,*,Ο,オミクロン,オミクロン,オイウオウ,オイウオウ
』,7,7,1309,記号,括弧閉,*,*,*,*,』,』,』,,
？,5,5,1977,記号,一般,*,*,*,*,？,？,？,,
Δ,4,4,949,記号,アルファベット,*,*,*,*,Δ,デルタ,デルタ,エウア,エウア
Β,4,4,945,記号,アルファベット,*,*,*,*,Β,ベータ,ベータ,エア,エア
ノ,5,5,4929,記号,一般,*,*,*,*,ノ,ノ,ノ,オ,オ
ρ,4,4,1272,記号,アルファベット,*,*,*,*,ρ,ロー,ロー,オ,オ
Ι,4,4,949,記号,アルファベット,*,*,*,*,Ι,イオタ,イオタ,イオア,イオア
